permno,yyyymm,am,aop,abnormalaccruals,accruals,accrualsbm,activism1,activism2,adexp,ageipo,analystrevision,analystvalue,announcementreturn,assetgrowth,bm,bmdec,bpebm,beta,betafp,betaliquidityps,betatailrisk,bidaskspread,bookleverage,brandinvest,cboperprof,cf,cpvolspread,cash,cashprod,chassetturnover,cheq,chforecastaccrual,chinv,chinvia,chnanalyst,chnncoa,chnwc,chtax,changeinrecommendation,citationsrd,compequiss,compositedebtissuance,consrecomm,convdebt,coskewacx,coskewness,credratdg,customermomentum,debtissuance,delbreadth,delcoa,delcol,deldrc,delequ,delfinl,dellti,delnetfin,divinit,divomit,divseason,divyieldst,dolvol,downrecomm,ebm,ep,earnsupbig,earningsconsistency,earningsforecastdisparity,earningsstreak,earningssurprise,entmult,equityduration,exchswitch,exclexp,feps,fr,firmage,firmagemom,forecastdispersion,frontier,gp,governance,gradexp,grltnoa,grsaletogrinv,grsaletogroverhead,herf,herfasset,herfbe,high52,io_shortinterest,idiovol3f,idiovolaht,illiquidity,indipo,indmom,indretbig,intmom,intanbm,intancfp,intanep,intansp,invgrowth,investppeinv,investment,lrreversal,leverage,mrreversal,ms,maxret,meanrankrevgrowth,mom12m,mom12moffseason,mom6m,mom6mjunk,momoffseason,momoffseason06yrplus,momoffseason11yrplus,momoffseason16yrplus,momrev,momseason,momseason06yrplus,momseason11yrplus,momseason16yrplus,momseasonshort,momvol,noa,netdebtfinance,netdebtprice,netequityfinance,netpayoutyield,numearnincrease,opleverage,oscore,operprof,operprofrd,optionvolume1,optionvolume2,orderbacklog,orderbacklogchg,orgcap,ps,patentsrd,payoutyield,pctacc,pcttotacc,predictedfe,pricedelayrsq,pricedelayslope,pricedelaytstat,probinformedtrading,rd,rdability,rdipo,rds,rdcap,rev6,rio_disp,rio_mb,rio_turnover,rio_volatility,rivolspread,realizedvol,recomm_shortinterest,residualmomentum,returnskew,returnskew3f,revenuesurprise,roe,sp,shareiss1y,shareiss5y,sharerepurchase,sharevol,shortinterest,smileslope,spinoff,surpriserd,tax,totalaccruals,trendfactor,uprecomm,varcf,volmkt,volsd,volumetrend,xfin,betavix,cfp,dcpvolspread,dnoa,dvolcall,dvolput,fgr5yrlag,grcapx,grcapx3y,hire,iomom_cust,iomom_supp,realestate,retconglomerate,roaq,sfe,sinalgo,skew1,std_turn,tang,zerotrade,zerotradealt1,zerotradealt12,ret,rf,excessret
11850,200304,0.6078555,0.15509874,0.003393628,0.056370519,0,15.6,0,0.008059916,47,1.0191388,0.45812976,0.06160428,0.039100669,-1.3014271,0.33299506,-0.012682885,0.185924617,0.4504022,0.076439949,0.232086453,0.007350166,-1.5993521,-48193.977,0.22192577,0.097856186,-0.01632756,0.049498109,-14.108069,-0.19919109,-1.0339755,1,0.002738094,1.3065811,0,-0.046523958,-0.010374521,0.004161074,0.33333325,0,-0.1942177,-0.10287436,-0.2,0,-0.26763287,0.20474613,0,0.105089688,-1,0.155,0.028640468,0.03846338,0.01069034,-0.016455948,0.018064577,0.005962201,0.012095532,0,0,1,2,-8.9233742,0,0.29792741,0.066408604,-0.363001493,0.764732493,16.964117,0.001717721,0.56274474,-8.1006193,-17.059437,0,0.039999999,2.1300001,-0.048106574,-929,0.066352642,-0.084507041,-0.52256489,0.30506238,-6,0.039436059,0.080344133,0.080771066,-0.01511406,-0.354601325,-0.349759049,-0.419005687,0.79315007,67.8069994,-0.00863307,-0.013696122,3.41E-11,0,0.047241874,0.067097848,-0.26324654,-0.4070296,0.023729898,0.065878853,-0.003706823,0.066669725,-0.015818791,-0.97348917,-0.17489013,0.28525147,-0.12551101,4,-0.020028634,2904.8667,-0.10744387,-0.013736784,0.052253161,-0.07917354,-0.005103462,-0.017342638,-0.010012142,-0.023247404,0,0.005457148,0.016934518,0.022899464,0.016749319,-0.000248889,6,-0.51367784,0.018974995,-0.348137373,0.079911284,0.05132433,1,1.1029098,0,0.39352933,0.21096708,-1327.933,-1.1810194,-0.26376012,-0.046373977,0.66777986,5.2,0.6,0.052647669,0.51532602,-0.63511747,-0.042822879,0.031512633,0.25853527,2.0475078,0.191539184,0.00256008,0.493289586,0,-136905.2,0.023229831,0.015235329,3.2,1,1.8,3.6,0.021340922,-0.012233063,1,-0.14238194,-0.117952789,0.51421357,0.92351192,0.20940119,0.79608715,0.02062553,-4.4631867,1,-1,-4317.6128,-0.014481008,0,1,1.4950584,-0.02690604,0.2379923,1,-0.000347087,-0.039462645,-72.04852995,-0.025325526,0.10089821,-5.64E-05,0.097176895,0.009615004,0.000711409,-0.070926994,0.06131199,-7.0599999,0.079269975,-1.0836407,0,3.2700317,11.40774,0.023917895,-0.04762451,0.024686733,0.002201835,0,-0.034280166,-0.089085472,0.88540608,5.99E-08,5.15E-08,5.56E-08,0.007153,0.000939,0.006214
11825,200304,1.6981603,-2.2476034,0.030856326,0.064231761,0.4,17,13.1920734,0.000856092,15.2,1,0.4168373,-0.151496813,0.11096095,-0.63510245,0.52988118,-0.21299314,2.633780553,0.99726093,-0.109984374,1.725719255,0.008424032,-1.0726358,-288.0794224,0.101355,-0.065504946,-0.007301551,0.31495816,1.2133713,-1.7918525,-0.95408392,1,-0.002615425,0.75318289,0,-0.075510792,0.006294593,0.022668818,-0.366666688,1,0.50217724,-0.701867454,-0.6,0,0.033529852,0.093631536,0,0.091447912,0,0.342599996,0.10418621,0.073016502,0.005483134,0.042231418,0,0.010892475,0.016138706,0,0,0.4,0.4,0.48746726,-0.6,1.3701726,0.032567804,0.32767633,0.4911083,27.040817,0.001832139,1.9944524,-18.8670538,-17.070724,0,0,-0.47,0,-185,0.26356641,-0.21276596,1.1955884,0.31251532,-8.2,-0.45170248,0.066474505,-0.59218156,-0.407244,-0.081235397,-0.089765457,-0.097886491,0.33351025,92.5827998,-0.02752378,-0.058328603,1.13E-06,0,0.072618626,0.108602143,-0.86584425,0.82281119,0.27906907,0.35506296,0.7666018,0.001883939,-0.008805963,-0.85994774,0.54156113,0.11499449,-0.47386363,4.4,-0.100250587,2777.2,-0.66122103,0.047940056,0.19393939,0.19393939,-0.02493214,-0.041244872,-0.025061769,-0.011980918,0.6,0.002327848,0.029328268,0.015703525,-0.00430021,-0.030094616,7,-0.5276022,0,0.57538879,-0.020061847,-0.048066113,1,0.73253131,0,0.2399919,0.042692989,-341.782518,-1.72469448,-0.04769304,-0.14685139,0.089910448,3,1,0.02564613,1.3138809,0.50096059,-0.13319661,0.42364261,0.071003579,0.17298189,0.20885973,0.24933514,-0.08085516,0,-0.76800001,0.52021706,0.053358372,4.2,2.2,2.8,4.4,0.043859852,-0.03538458,0.4,-0.006233815,-0.584746931,-0.111847359,1.2148261,-0.073003963,1.06712,-0.01871128,-1.2678603,0,0,-19936.7888,-0.000204396,0,0,1.3016331,0.030312277,0.2318596,0.4,-0.00429325,-0.056660037,-1.047451227,0.013164664,-0.021313807,-0.006714819,0.036277529,-0.019047809,0.054172669,0.02221641,-0.003168601,-23,0.086620927,-0.68225497,0.12429378,8.2605801,11.062786,-0.10818721,0.023861017,-0.033392128,-0.098698027,1,-0.050457226,-0.134147095,0.56624275,0.16666678,1.0000001,0.083333403,0.116497,0.000939,0.115558
12650,200304,2.9539015,-1.0652738,-0.01306769,0.010719523,0,13,8.1218481,0.008303244,47,0.98750001,0.52407748,-0.022321018,-0.034147594,-0.21127644,1.2540704,-0.12977171,0.985631069,1.0075202,-0.226089817,0.366810647,0.008802744,-1.9254117,-420.487646,0.039385349,0.13088299,-0.000460607,0.031565968,53.851795,0.019599229,-1.0579005,0,0.003084391,0.34498388,0,0.028625607,-0.018604228,-0.001337105,0.1,0,0.515293228,-0.020407381,-0.2,0,-0.40967506,0.32404253,0,0.069250568,-1,0.259,-0.017596198,0.001011276,0.01459483,-0.018658038,0.008191334,-0.001415786,0.00960712,0,0,0.2,0,-4.1665068,-0.2,0.86059099,0.036822513,1.0833861,0.42215928,-21.955956,0.009600001,0.68814433,-11.591364,-15.394818,0,0.050000001,0.79000002,-0.066708422,-929,-0.015838778,-0.15189873,-0.575212193,0.056392659,-9,0.04907366,0.002521939,-0.26506689,-0.12309299,-0.245013375,-0.239055962,-0.243593244,0.6380403,59.610999,-0.029514241,-0.023616577,6.43E-09,0,-0.031189442,0.121703223,-0.22208281,-0.61755776,-1.195492,-1.3284886,-2.9433796,0.026555249,-0.015839549,-0.90107155,-1.9714478,1.9545782,-0.32833329,4,-0.060360365,3371.8667,-0.29812503,-0.041407694,-0.19785719,-0.19785719,-0.049041156,-0.02666443,-0.023684874,-0.001801819,0,0.019258605,0.066878483,0.048383884,-0.006340671,0.035624981,2,-0.64859861,0.008241897,-0.93983102,-0.00439905,-0.010537633,6,0.23069273,0,0.262654542,0.161058758,-45.829441,-0.2759963,-0.397917713,-0.01298602,-0.595557804,5.2,0,0.007222422,1.4469453,-1.1791531,-0.085255779,0.054350454,-0.64555663,0.53976655,0.178369888,0.046191001,0.37490863,0,-9.1853905,0.002113782,-0.001489634,4.2,3.2,3,2.8,-0.10289571,-0.031290209,1,-0.25531167,0.402266033,0.229949402,-0.41963825,0.045535449,0.84802192,-0.027979387,0.71746242,0,-0.4,-8116.9668,-0.028669983,0,0.4,-2.4345429,-0.018616611,0.24599764,0.4,-0.067970358,-0.12474936,-6.422686584,0.015816469,0.003779402,0.001989802,0.11178672,0.06446898,-0.008999743,-0.028687984,-0.035780996,-14.25,0.57881302,-0.54083586,0.060104374,2.848268986,13.594541,-0.061151912,0.00633561,0.010221977,0.059734512,0,-0.094945997,-0.027058546,0.361271118,2.13E-08,2.43E-08,2.24E-08,-0.014248,0.000939,-0.015187
11077,200304,1.0014131,-9.7582245,-0.076888308,0.052764788,0,13.6,8.22907836,0.021307729,35.8,0.42857143,0.52903003,0.221942989,0.077315733,-1.4330678,0.30020398,-0.18513824,2.728964476,1.7850509,0.29918358,0.890831326,0.008897894,-2.3446741,-1201.1388,0.232396998,0.064630933,-0.030494213,0.14325916,0.009930388,-1.523911,-0.98683381,1,-0.009813459,-0.24787816,-0.6,-0.22595958,-0.046035036,0.001339121,0,0,-0.37770107,-0.33657414,0,-1,-0.17078348,0.2379494,0,-0.019130058,-0.4,-0.144799996,0.13595416,0.16278236,0.014657519,0.005428025,-0.10193606,0,-0.10193747,0,0,0,0,-3.5707674,0,0.23934747,0.008710039,0.086549778,1.02102079,74.339622,0.0023403,0.5300352,-14.026993,-17.554874,0,-0.090000004,-0.029999999,-0.031713469,-264,0.096090485,-1.6666666,-0.059600353,0.34148434,-9.4,-0.172638846,0.13637629,-0.51797801,-0.24579749,-0.275494039,-0.212237055,-0.20182602,0.48094565,119.0496002,-0.043611406,-0.0399059,1.12E-08,0,0.070237137,-0.00458293,-0.65338951,-0.29138905,-0.076502115,-0.048347909,-0.13740642,-0.018842766,-0.079988495,-1.3965026,0.099655151,0.43977001,-1.2704349,4.2,-0.198437497,2888.9333,-0.56608701,-0.041883039,-0.21417326,-0.21417326,-0.065239877,-0.091366731,0.005647456,0.0153332,0.2,-0.095076025,0.20156226,-0.070986919,0.20357731,-0.15652175,2,-0.71930909,-0.095788762,-0.100294544,-0.00234583,-0.002642858,0,0.65258569,0,0.19314736,0.214839032,-271.29382,-0.7238282,-0.16810641,-0.39207026,-0.15188091,6.6,0.4,0.123574384,4.2942152,-2.4813929,-0.105292588,0.00463257,0.24487486,0.998236,0.14123152,0.10537171,-0.070459983,0,-17.851231,0.082338804,0.028810613,2.4,3.8,1,1,-0.15057576,-0.050568288,0,-1.169172,-2.058163146,-2.338680748,1.1021577,0.019002808,0.74215084,-0.004668127,-0.4934358,0,-1,-99718.8566,-0.039790988,0,0,1.7617644,-0.018442348,0.232201654,0,-0.0295061,-0.15516607,-3.598153147,-0.017666627,-0.10224615,-0.013165808,0.042705368,0.039106965,-0.084024981,-0.24948996,0.210383,-20,-1.0678807,-1.5148755,0.174153,8.2605801,11.062786,-0.075511982,0.068824374,-0.012368288,-0.000775194,0,-0.13065401,-0.167057604,0.703942,1.82E-08,1.47E-08,1.51E-08,0.365731,0.000939,0.364792
12062,200304,0.44708595,-0.95708621,-0.014271883,0.066620328,0,15.4,5.0995306,0.00135814,47,1,0.6360544,0.040373674,-0.15759793,-3.887641,0.20141265,-0.18694168,0.386646469,0.90072787,-0.332808621,-0.866958381,0.005808658,-1.6795195,-926.75769,0.25139925,0.066428035,-0.021343082,0.604485272,-15.994294,0.097494602,-1.237064,0.4,-0.003948283,0.42711496,0,0.008777201,0.02832599,0.002519647,-0.4000001,0,1.0841154,0.92259824,0,-1,-0.11214614,0.43991309,-1,0.141293948,-1,0.155,-0.006895593,-0.012400945,0.00870497,-0.11566801,-0.012345336,0,-0.012345325,0,0,0.2,0.2,-6.6315756,-1,0.064544179,0.051288571,-0.447101466,0.001883008,2.2626081,0.000941176,-0.50838649,-10.980596,-17.919594,0,0,2.25,-0.013901926,-178,-0.021145296,-0.008888889,-1.160834988,0.51207507,-7,-0.64425462,0.038390718,-0.059092604,0.10670965,-0.36193291,-0.327921103,-0.304453262,0.56675643,49.5909986,-0.022408284,-0.038606797,4.81E-10,0,-0.055163331,0.04954713,-0.29522222,-2.0947132,-1.5143636,-1.6094387,-3.4647462,-0.2008801,-0.032755416,-1.0970688,-3.51106,0.19560009,-0.18565248,5,-0.054232299,3860.8667,-0.40221772,-0.035905456,0.23029043,0.23029043,-0.059545387,0.020476475,-0.012793093,-0.033555293,0.4,0.050584294,-0.074086308,0.13524158,0.034945924,-0.011088694,9,-1.1685764,-0.011233144,-0.014106538,-0.008285834,-0.004182812,0,0.89562601,0,0.40961859,0.24440299,-869.66827,-0.94118363,-0.39358705,-0.057206035,-0.37662917,5.6,0.2,0.000213788,0.7296114,-0.52033424,-0.12386317,0.669954,-14.204226,2.8461204,0.159777882,0.02603247,0.145338141,0,-2855.9514,0.755467642,0.01219303,2.8,2,2,2.6,-0.008362085,-0.023174814,0,-0.31357172,-0.149002499,-0.488951613,0.02821729,0.16537681,0.50969094,-3.208565,0.52930707,0,-1,-34419.816,-0.00653398,0,0,1.9204004,-0.056032155,0.22499068,0,-0.023533784,-0.25138822,-17.2746214,-0.035403751,-0.018190298,-0.006822566,0.073216811,0.007927984,-0.077869058,-0.069602996,0.061675012,-22.9,-0.26945245,-1.4395425,-0.039011702,-10.227782,-13.302808,-0.001096368,0.103962921,0.019972866,0.01745814,1,-0.0891665,-0.079180816,0.81874543,1.14E-08,1.45E-08,1.03E-08,-0.006408,0.000939,-0.007347
10942,200304,1.1019244,-1.441166615,-0.158334065,0.015325475,0.6,15,6.86446944,0.00266228,21,1,0.345852852,0.174463212,-0.030053739,-0.90454662,0.3880991,0.074721098,1.414597118,1.3237882,-0.014718215,0.879160073,0.010495404,-1.6729459,-44.559162,0.20599423,0.044544566,-0.007246971,0.75254935,0.13216829,-0.63006592,-1.3075989,0.8,0.022432055,0.45491001,-0.6,-0.000377342,-0.003695019,0.000857057,-0.33333349,0,-0.89483833,-1.5668975,-0.8,-1,-0.14066014,0.24418099,0,-0.00422513,-1,0.87900001,0.013219434,0.018419618,0.001765788,-0.14269565,0.11234604,0.010639793,0.12793308,0,0,0.2,0.2,-5.9984679,-1,0.73339421,0.039924748,-0.060802352,0.019636096,19.81394,0.003253796,1.6912936,-9.6463079,-17.42514,0,-0.079999998,-0.2,-0.044616806,-197,0.096090485,-0.40000001,0.33372211,0.29563048,-9,0.4528397,-0.003323541,0.68638581,-0.24915412,-0.327894014,-0.281456417,-0.276222277,0.98118889,94.9418002,-0.014247268,-0.033572552,1.27E-09,0,0.070237137,0.019711369,-0.4483031,0.25393307,0.14970542,0.21198837,0.32338759,0.5255996,0.007375259,-0.5906381,0.86592591,0.41827086,0.38134763,4,-0.043103445,1232.4,-0.05985029,0.044925241,0.55144042,0.55144042,-0.012046489,-0.019915387,-0.052462075,-0.016239827,1,-0.005100526,0.077045515,0.17777778,0,-0.01496254,10,-0.37528685,0.005508974,0.52476317,-0.010801911,-0.021040186,1,0.40201607,0,0.10192785,0.17617171,-309.66403,-0.51259279,-0.082823165,-0.078004681,0.504565322,6,1,0.023124747,1.603215,0.061407201,-0.076989275,0.030783921,0.26392382,0.9609943,0.17397323,0.11951574,0.037015406,0,-48.218479,0.098082796,0.017058017,4,3.6,2,2,0.14864305,-0.022864842,0.2,0.34852886,0.265425885,-1.462791031,0.088815995,0.033790354,0.51760352,-0.008968076,-21.404816,0,-1,-54108.2734,-0.006771982,0,1,0.67579836,0.001277586,0.24358001,0,-0.001405867,-0.23398662,-44.71720092,-0.025100181,-0.31082941,0.005736548,0.057939231,-0.02869004,0.025876641,0.007719994,0.020970047,-21,0.35595897,-0.7924096,0.11980033,11.084785,10.538464,-0.14794472,0.118913012,-0.012356059,0.038601841,0,-0.022014583,-0.246086987,0.834846762,7.60E-09,5.43E-09,6.89E-09,0.152962,0.000939,0.152023
18091,200304,1.4051529,0.69629139,-0.059622768,0.004719489,0,15,7.02123662,0.219699932,28.2,1,0.47106153,0.092321169,-0.22229713,-0.61895442,0.78164411,0.001978219,0.07174926,0.35434109,0.133179548,0.28886887,0.004192675,-1.3309361,-6576.526286,0.10053994,0.21793252,-0.01170015,0.123899922,2.148679,-0.10618389,-1.2058065,0.6,-0.015635647,-0.094096214,0,-0.001692623,0.039084852,-0.033811577,-0.23333335,0.4,0.7315461,-0.7248702,-0.2,0,-0.21778387,-0.011218511,0,0.088587441,0,-0.259,-0.061966669,-0.064076915,0.008331437,-0.13129723,0.019159328,0,-0.027239831,0,0,1,0,-3.4244919,-0.4,0.98461485,0.17390254,-0.46062273,0.17662033,4.0979209,-0.000485937,-2.6021304,-4.9885192,-13.555801,0,0.18000001,1.514,0.10679853,-885,0.274384268,-0.010471704,0.62835932,0.12431759,-9,0.106545644,0.029013544,0.068994522,-0.022341313,-0.526186934,-0.533404368,-0.491597966,0.75312501,49.5909986,-0.022011829,-0.017948704,8.59E-09,0,-0.097719073,0.08509511,-0.097110391,0.022156887,-0.12972258,-0.12523949,-0.54218262,-0.12005299,0.032602537,-1.1138812,-0.85948718,0.42251629,-0.43554088,4.8,-0.088577643,2756.4666,-0.20079736,-0.024084762,-0.019124061,-0.019124061,-0.016185591,-0.016387556,-0.012409207,-0.004914378,0,0.035551708,0.012780477,-0.004167908,0.04537959,-0.066107042,6.4,-0.7429167,0.018086618,0.12857945,0.007999173,0.010064111,0,0.56142944,0,0.337369346,0.280125476,-288.142446,-1.41895854,-0.53252423,0.073921919,-0.41744044,5.4,1,0.0150533,-0.025763359,-0.6557411,-0.064332492,0.1313021,1.2576815,3.6128571,0.168859616,0.012307036,0.68334538,0,0.72850007,0.151460779,0.000325057,2,1,1,3,0.012689787,-0.027429063,0,-0.14523761,-1.367205124,-1.083453723,3.5876584,0.17968076,0.96357936,0.41955334,0.4193517,0,-1,-87029.609,0.000584394,0,0,1.2943021,-0.10071175,0.23205398,0.4,-0.002236673,-0.11986069,-0.448699205,-0.040415592,0.0237137,0.004686617,0.17201209,0.002312198,-0.13511677,0.0076392,-0.009951398,-14.348,0.026605643,-1.4504259,-0.13805743,8.2605801,11.062786,-0.031973794,0.123774295,0.024199534,0.078345343,0,-0.07572792,-0.096935703,0.56208032,1.89E-08,2.03E-08,2.10E-08,-0.0016,0.000939,-0.002539
11533,200304,0.49365461,-0.85177815,0.161092074,0.039812334,1,17,6.2930477,0.00063065,29.4,0.9952153,0.97347432,0.005463965,-2.8248053,-1.3030871,0.67723405,0.000335783,0.726347216,0.52848482,-0.131867086,0.788388511,0.006430733,-1.2455552,-59.0004306,0.18043353,0.019896206,-0.003270418,0.15399683,-4.4226007,-2.2220938,-3.5819438,0,0.037203684,0.18596143,0,-0.37384304,0.13052335,0.011182507,0,0,0.46486589,-4.5015407,0,-1,-0.20309201,0.13102394,0,0.16008008,0,0.259,-0.066831164,-0.066127673,0.023433404,-0.91753918,-0.18296126,-0.044535365,0.084619686,0,0,1,1,-6.2094855,0,0.39666882,0.009164023,0.003553692,0.626244266,9.3008976,0.001095522,-0.20466301,-19.557127,-16.672821,0,0.01,2.0799999,-0.02783669,-190,0.419825084,-0.004807693,-0.2210288,0.20401761,-7,0.026977788,0.23249769,1.2514666,0.18498489,-0.241430817,-0.221312621,-0.154675062,1.0247934,49.5909986,-0.011690331,-0.020431429,1.29E-09,0,-0.000966365,0.065063795,-0.22531098,-0.89669669,-0.83915073,-0.87891173,-1.9331601,1,-0.004816839,-0.85445541,-1.4531921,0.097321592,-0.34304699,5,-0.027326753,3118.1333,0.37038985,0.053346314,0.32217374,0.32217374,-0.027324852,-0.027964322,-0.039392609,-0.004013201,0.2,-0.011486168,0.093911693,-0.10064083,-0.013179185,0.051309593,9,-3.0664515,0,0.332660588,0.1611702,0.063158691,1,0.22011888,0,0.12743047,0.16458462,-434.30182,-1.0187042,-0.311296024,-0.005759399,0.601269062,3.4,0,0.075290613,4.766048,1.8590919,-0.10130119,0.29731452,1.4173473,3.0688286,0.156310082,0.030144162,-0.26804483,0,-228.6329,0.52021706,0.011281653,3.6,3,3,4,0.1302911,-0.01552111,0,0.33109251,0.271690294,0.30528192,0.1948382,0.018371355,0.1597665,-2.3990037,-6.7750955,1,-0.6,-103727.68,-0.014240026,0,0,3.9885612,0.56022626,0.22908296,0,-0.000370394,-0.16345322,-3.692708818,-0.05063105,0.10165416,-0.000515241,0.041983604,0.010720044,-1.8889414,-0.033193022,0.022472978,-16.549999,-0.035007745,-1.1066279,-0.47589424,8.6758204,8.8326998,-0.025652684,-0.039555162,0.01632065,0.025756342,0,-0.06755317,-0.28628152,0.522448196,1.15E-08,8.46E-09,1.07E-08,0.024793,0.000939,0.023854
10138,200304,0.35239315,-0.26592389,-0.006536368,0.054936185,0,11.8,6.03917418,0.017346531,21,0.94078946,0.61982042,0.004129287,0.10639562,-2.3391654,0.25215062,-0.00463602,0.67387002,1.143435,0.158758808,0.765686454,0.005506847,-1.2182002,-33.6365144,0.23752044,0.074164078,-0.047720015,0.096014105,-30.262516,-0.98426855,-1.0875422,0,0,0.69441903,-0.6,-0.056553781,0.005926836,-0.004580597,-0.5,0.8,0.055683285,-1.6225169,-0.8,0,-0.38504973,0.25016153,0,0.107908018,0,0.259,-0.000564226,0,-0.02400455,-0.06235953,0.14978075,0.059483774,0.090296969,0,0,0,0,-6.0124049,-1,0.2846137,0.056695126,0.351480916,-0.011972923,-17.801052,0.000351617,0.80135697,-8.8501663,-17.258501,0,0.01,1.4299999,-0.024600212,-205,-0.044892793,-0.062937066,-0.223220444,0.26166219,-11,0.31097454,0.10255362,0.78983104,-0.10848983,-0.187691866,-0.214697252,-0.203431137,0.78599018,102.6932,-0.014328343,-0.013119272,1.04E-09,0,-0.029771717,0.01091279,-0.35159937,-0.16370612,0.10744871,0.16188379,0.18682308,0.381470164,-0.019671185,-0.64411873,-0.017566679,0.063143432,-0.34027603,3,-0.057880051,2394.6001,-0.20813882,-0.014392409,-0.027273688,-0.027273688,-0.005499485,-0.037320025,-0.026060387,-0.01101197,0.4,0.005195072,0.038678043,0.043414176,-0.064718612,0.029655002,5,-0.74991751,0.14734559,0.052701064,0.065880731,-0.173270742,1,0.45976704,0,0.22341701,0.16897888,-131.0833,-0.79894161,-0.321746642,-0.046738598,-0.391671788,2.6,0,0.017848097,0.4823963,-0.68711579,-0.075452097,0.033832397,0.15809053,0.66566885,0.13062344,0.040083658,0.756547624,0,-35.334499,0.071812804,-0.005560584,2.6,1,1,3,-0.051364869,-0.023678921,0.2,0.31062156,-0.429471156,-0.085888946,0.40980089,0.18172523,0.27574322,0.008739834,-3.1318827,1,-1,-70305.6382,-0.009667009,0,0,1.9667619,-0.071450785,0.2353428,0,-0.000278631,-0.13045652,-3.842855791,-0.006925252,0.22592005,-0.004968694,0.077920645,-0.000575989,0.082485445,-0.13189501,0.132471,-12.88,0.46555665,-0.56526572,0.09150327,11.003078,7.3611827,0.00829304,0.099240197,0.033552382,0.071010889,0,-0.20242301,-0.077070107,0.63432086,1.56E-08,1.12E-08,1.67E-08,0.125369,0.000939,0.12443
14277,200304,0.91457069,-1.638358,-0.02532884,0.058147151,0,15,0,0.064752387,47,0.97794116,0.4308103,0.065805754,-0.30010578,-3.187196,0.26484165,-0.19611318,0.747865732,0.66361767,-0.060397506,0.181688138,0.007379749,-2.6647272,-8597.53562,0.239222502,0.069974892,-0.005097479,0.076402105,-1.2891681,-0.10705864,-1.0100377,0,-0.004692664,0.025498748,0,-0.12236044,0.021777689,-0.00694939,1.5,1,0.13035172,-1.6060761,0,0,-0.16170153,0.42971495,-1,-0.037075214,0,0.025399999,-0.082742549,-0.091339812,0.020932201,-0.004216046,-0.15522492,0.049172364,-0.27728173,0,0,1,2,-7.9548984,0,0.14710043,0.022547295,-0.718791118,0.052949086,-7.3666668,-0.001694915,-16.421963,-11.554209,-18.389139,0,-0.170000003,1.33,-0.00326551,-929,0.04084023,-0.067669176,-0.30653477,0.19747226,-9,0.013538474,0.19937629,0.51481861,0.21796796,-0.110884049,-0.138263679,-0.151795626,0.72057056,59.610999,-0.014757832,-0.019900874,1.53E-10,0,0.07606452,0.028932451,-0.34065554,-0.060984496,0.22045945,0.27765393,0.46322015,-0.062317729,-0.029303551,-1.1721578,0.21238661,0.54526734,-0.29564145,5.4,-0.050958641,3747.9333,-0.2936421,-0.017375728,-0.043845341,0.05859601,-0.005472583,-0.018793572,-0.00876946,-0.002685571,0.4,-0.050865963,0.027671818,0.059575014,0.00822141,-0.056803662,5,-0.79273283,-0.15660945,0.227255966,0.015624053,0.013348627,0,0.49928328,0,0.26421592,0.217042678,-1054.1124,-1.067045,-0.21772648,-0.051481808,0.34780109,6.4,1,0.01860575,2.0029125,-0.37544546,-0.11854418,0.11921217,0.4286209,1.5085646,0.12602806,0.028852211,1.0726469,0,-83.876747,0.195525552,-0.003247098,3,1.6,1.8,3.6,0.039536804,-0.01796786,1,-0.13216159,-1.02939697,-1.122178805,-0.8517729,0.062328361,0.56307912,-0.006192832,-0.16841069,0,-0.6,-14840.093,-0.006061018,0,0,2.8997252,-0.011452051,0.238805728,1,-0.000309915,-0.11775012,-13.83046645,-0.000516666,-0.12471344,0.003083056,0.064238131,0.024066031,-0.26803669,-0.091287017,0.067220986,-22.040001,-1.5917076,-1.5385588,-0.29787233,0.31429759,0.49176684,0.072199419,0.008841881,-0.13073041,0.038000217,0,-0.044729166,-0.05866787,0.842987146,1.88E-08,1.67E-08,1.79E-08,0.103131,0.000939,0.102192
